Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
27,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
28,9.029616666666665574e+19,1.559276633333333402e+19,1.103129999999999882e+02,6.202563333333333162e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.167660999999999331e+04
29,2.249750000000000000e+20,3.318369999999999590e+19,1.420799999999999841e+02,5.354912020000199391e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.348941999999999825e+04
30,6.328212500000001229e+20,1.161264750000000041e+20,1.460917499999999905e+02,4.991020000000000323e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.989537500000000000e+04
31,1.371404160000000000e+21,5.995852999999999705e+21,3.909500890000000339e+01,2.147932079999999999e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.871700400000000081e+04
32,7.038552357142857672e+22,1.487154457857142901e+23,2.702223785714285853e+01,1.678047428571428412e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.714332500000000000e+05
