Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
27,1.065026249999999959e+20,1.169457475000000102e+19,1.157672499999999900e+02,4.651922525000249919e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.765075749999999971e+04
28,2.153526666666666885e+20,4.277796666666666394e+19,1.432276666666666927e+02,6.728976666666666517e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.387243333333332703e+04
29,4.049980000000000655e+20,7.809983333333332787e+19,1.488333333333333428e+02,5.547776666666666756e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.536350000000000000e+04
30,9.907619999999999345e+20,1.417553333333333115e+20,1.403449999999999989e+02,5.616110000000000468e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.210186666666666861e+04
31,1.787735699999999918e+21,3.853595749999999713e+21,5.872737300000000715e+01,3.205996975000000049e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.199293800000000047e+05
32,6.556514573333333174e+22,1.407325686666666548e+23,1.099076233333333263e+01,8.256039333333333730e+00,6.000000000000000000e+01,4.500000000000000000e+01,4.950161666666666861e+05
